query_id,market,city,raw_query,results_shown,clicked,purchased,date,segment,query_volume
Q006870,ES,Madrid,paintball,0,0,0,2026-06-11,core query,52
Q006871,ES,Madrid,paseo en globo,0,0,0,2026-06-30,no-inventory intent,72
Q006872,ES,Madrid,peluqueria,5,0,0,2026-06-01,core query,62
Q006873,ES,Madrid,rafaing,0,0,0,2026-06-16,misspelling,1
Q006874,ES,Madrid,masaje en pareja,2,0,0,2026-06-27,core query,64
Q006875,ES,Madrid,arroceria,9,0,0,2026-06-10,core query,54
Q006876,ES,Valencia,tour ciudad,1,1,0,2026-06-05,core query,54
Q006877,ES,Sevilla,tinte pelo,12,0,0,2026-06-27,core query,59
Q006878,ES,Valencia,masaje tailandes,4,0,0,2026-06-28,core query,73
Q006879,ES,Madrid,rafting,0,0,0,2026-06-08,no-inventory intent,88
Q006880,ES,Madrid,paintball,14,1,1,2026-06-20,core query,52
Q006881,ES,Sevilla,manicura,15,1,0,2026-06-26,core query,45
Q006882,ES,Madrid,paseo en globo,0,0,0,2026-06-02,no-inventory intent,72
Q006883,ES,Madrid,manicure,0,0,0,2026-06-12,foreign-language,5
Q006884,ES,Valencia,masaje espalda,12,1,1,2026-06-30,core query,67
Q006885,ES,Sevilla,pilates,22,0,0,2026-06-14,core query,70
Q006886,ES,Madrid,masaje en pareja,6,1,0,2026-06-14,core query,64
Q006887,ES,Sevilla,masaje tailandes,36,0,0,2026-06-08,core query,73
Q006888,ES,Barcelona,arroceria,21,1,0,2026-06-29,core query,54
Q006889,ES,Barcelona,masaje descontracturante,6,1,0,2026-06-15,core query,69
Q006890,ES,Madrid,sushi,18,1,0,2026-06-27,core query,77
Q006891,ES,Madrid,clase de yoga,2,0,0,2026-06-02,core query,69
Q006892,ES,Madrid,masaje en pareja,0,0,0,2026-06-19,core query,64
Q006893,ES,Madrid,tour ciudad,24,0,0,2026-06-21,core query,54
Q006894,ES,Barcelona,masaje descontracturante,24,0,0,2026-06-02,core query,69
Q006895,ES,Madrid,sushi,25,1,0,2026-06-15,core query,77
Q006896,ES,Madrid,hamburguesa,7,0,0,2026-06-25,core query,52
Q006897,ES,Sevilla,paracaidismo,0,0,0,2026-06-14,no-inventory intent,86
Q006898,ES,Madrid,paracaidismo,0,0,0,2026-06-25,no-inventory intent,86
Q006899,ES,Barcelona,gimnesio,2,0,0,2026-06-16,misspelling,1
Q006900,ES,Madrid,peluqueia,9,0,0,2026-06-19,misspelling,1
Q006901,ES,Sevilla,brunch,4,1,0,2026-06-10,core query,64
Q006902,ES,Valencia,arroceria,1,0,0,2026-06-07,core query,54
Q006903,ES,Barcelona,paseo en globo,0,0,0,2026-06-12,no-inventory intent,72
Q006904,ES,Sevilla,hamburguesa,14,0,0,2026-06-01,core query,52
Q006905,ES,Valencia,masaje tailandes,15,1,0,2026-06-08,core query,73
Q006906,ES,Madrid,paracaidismo,0,0,0,2026-06-16,no-inventory intent,86
Q006907,ES,Barcelona,vuelo en helicoptero,0,0,0,2026-06-13,no-inventory intent,72
Q006908,ES,Valencia,parocaidismo,0,0,0,2026-06-18,misspelling,1
Q006909,ES,Madrid,pilates,23,0,0,2026-06-15,core query,70
Q006910,ES,Valencia,tour ciudad,7,1,0,2026-06-12,core query,54
Q006911,ES,Sevilla,caossfit,2,0,0,2026-06-11,misspelling,1
Q006912,ES,Valencia,vuelo en helicoptero,0,0,0,2026-06-17,no-inventory intent,72
Q006913,ES,Madrid,escape room,2,0,0,2026-06-21,core query,60
Q006914,ES,Valencia,masaje en pareja,15,1,0,2026-06-23,core query,64
Q006915,ES,Sevilla,hamburguesa,0,0,0,2026-06-03,core query,52
Q006916,ES,Barcelona,masaje en pareja,19,1,0,2026-06-01,core query,64
Q006917,ES,Madrid,bolera,11,1,0,2026-06-05,core query,48
Q006918,ES,Barcelona,masaje tailandes,0,0,0,2026-06-16,core query,73
Q006919,ES,Madrid,masaje espalda,11,0,0,2026-06-23,core query,67
Q006920,ES,Madrid,bolera,2,0,0,2026-06-05,core query,48
Q006921,ES,Madrid,back massage,10,0,0,2026-06-19,foreign-language,13
Q006922,ES,Madrid,masaje descontracturante,6,0,0,2026-06-17,core query,69
Q006923,ES,Madrid,vuelo en helicoptero,0,0,0,2026-06-13,no-inventory intent,72
Q006924,ES,Madrid,tour ciudad,0,0,0,2026-06-06,core query,54
Q006925,ES,Madrid,personal trainer,8,0,0,2026-06-25,foreign-language,6
Q006926,ES,Barcelona,crossfit,0,0,0,2026-06-11,core query,72
Q006927,ES,Madrid,rafting,0,0,0,2026-06-09,no-inventory intent,88
Q006928,ES,Barcelona,bolera,16,0,0,2026-06-15,core query,48
Q006929,ES,Madrid,crossfit,1,1,0,2026-06-23,core query,72
Q006930,ES,Sevilla,paseo en globo,0,0,0,2026-06-30,no-inventory intent,72
Q006931,ES,Valencia,limpieza facial,0,0,0,2026-06-03,core query,67
Q006932,ES,Madrid,paracaidismo,0,0,0,2026-06-30,no-inventory intent,86
Q006933,ES,Valencia,gimnasio,0,0,0,2026-06-01,core query,55
Q006934,ES,Madrid,masaje tailandees,2,0,0,2026-06-13,misspelling,1
Q006935,ES,Madrid,hamburguesa,8,1,0,2026-06-18,core query,52
Q006936,ES,Madrid,tour ciudad,0,0,0,2026-06-12,core query,54
Q006937,ES,Valencia,crossfit,25,0,0,2026-06-01,core query,72
Q006938,ES,Valencia,escape room,21,0,0,2026-06-04,core query,60
Q006939,ES,Valencia,bolera,4,1,0,2026-06-20,core query,48
Q006940,ES,Madrid,brunch,16,1,0,2026-06-30,core query,64
Q006941,ES,Barcelona,bolera,0,0,0,2026-06-27,core query,48
Q006942,ES,Valencia,clase de yoga,14,1,0,2026-06-25,core query,69
Q006943,ES,Sevilla,tapas,0,0,0,2026-06-06,core query,40
Q006944,ES,Madrid,tapas,23,1,0,2026-06-11,core query,40
Q006945,ES,Valencia,masaje tailandes,0,0,0,2026-06-18,core query,73
Q006946,ES,Madrid,sushi,35,0,0,2026-06-29,core query,77
Q006947,ES,Valencia,paseo en globo,0,0,0,2026-06-30,no-inventory intent,72
Q006948,ES,Madrid,limpieza facial,1,0,0,2026-06-17,core query,67
Q006949,ES,Madrid,masaje tailandes,6,1,0,2026-06-11,core query,73
Q006950,ES,Madrid,vuelo en helicoptero,0,0,0,2026-06-08,no-inventory intent,72
Q006951,ES,Madrid,escape room,19,1,0,2026-06-14,core query,60
Q006952,ES,Sevilla,masaje descontracturante,31,0,0,2026-06-14,core query,69
Q006953,ES,Barcelona,masaje espalda,13,1,0,2026-06-05,core query,67
Q006954,ES,Madrid,arroceria,19,0,0,2026-06-19,core query,54
Q006955,ES,Madrid,bolera,6,1,0,2026-06-20,core query,48
Q006956,ES,Madrid,extensiones pestañas,5,1,1,2026-06-24,core query,52
Q006957,ES,Madrid,pilates,0,0,0,2026-06-21,core query,70
Q006958,ES,Madrid,clse de yoga,7,1,0,2026-06-13,misspelling,1
Q006959,ES,Madrid,clase de yoga,8,0,0,2026-06-02,core query,69
Q006960,ES,Madrid,crossfit,22,1,1,2026-06-04,core query,72
Q006961,ES,Madrid,tinte pelo,28,0,0,2026-06-22,core query,59
Q006962,ES,Madrid,paracaidismo,0,0,0,2026-06-16,no-inventory intent,86
Q006963,ES,Madrid,masaje tailandes,7,1,0,2026-06-15,core query,73
Q006964,ES,Madrid,tapas,24,1,1,2026-06-09,core query,40
Q006965,ES,Sevilla,masaje tailandes,23,1,1,2026-06-17,core query,73
Q006966,ES,Sevilla,peluqueria,1,0,0,2026-06-25,core query,62
Q006967,ES,Sevilla,brunch,1,1,0,2026-06-01,core query,64
Q006968,ES,Barcelona,peluqueria,20,1,0,2026-06-21,core query,62
Q006969,ES,Barcelona,bowling,1,1,1,2026-06-09,foreign-language,5
Q006970,ES,Madrid,clase de yoga,2,0,0,2026-06-19,core query,69
Q006971,ES,Valencia,arroceria,33,0,0,2026-06-24,core query,54
Q006972,ES,Madrid,manicura,21,0,0,2026-06-30,core query,45
Q006973,ES,Barcelona,extensioones pestañas,0,0,0,2026-06-05,misspelling,1
Q006974,ES,Madrid,go karting,2,0,0,2026-06-22,foreign-language,5
Q006975,ES,Madrid,sushi,0,0,0,2026-06-15,core query,77
Q006976,ES,Madrid,peluqueria,15,1,0,2026-06-23,core query,62
Q006977,ES,Barcelona,peluqueria,4,0,0,2026-06-14,core query,62
Q006978,ES,Sevilla,masaje descontracturante,2,0,0,2026-06-02,core query,69
Q006979,ES,Madrid,crossfit,21,1,0,2026-06-06,core query,72
Q006980,ES,Barcelona,rafting,0,0,0,2026-06-14,no-inventory intent,88
Q006981,ES,Madrid,masaje espalda,9,0,0,2026-06-14,core query,67
Q006982,ES,Madrid,entrenador personal,5,0,0,2026-06-14,core query,56
Q006983,ES,Madrid,extensiones pestañas,14,1,0,2026-06-19,core query,52
Q006984,ES,Madrid,thai massage,0,0,0,2026-06-22,foreign-language,6
Q006985,ES,Madrid,sushi,37,0,0,2026-06-29,core query,77
Q006986,ES,Madrid,bolera,2,0,0,2026-06-28,core query,48
Q006987,ES,Barcelona,clase de yoga,25,1,1,2026-06-21,core query,69
Q006988,ES,Sevilla,paracaidismo,0,0,0,2026-06-17,no-inventory intent,86
Q006989,ES,Madrid,tour ciudad,18,1,0,2026-06-08,core query,54
Q006990,ES,Madrid,tinte pelo,18,0,0,2026-06-04,core query,59
Q006991,ES,Barcelona,sushi,1,0,0,2026-06-27,core query,77
Q006992,ES,Barcelona,limpieza facial,4,0,0,2026-06-28,core query,67
Q006993,ES,Barcelona,clase de yoga,16,1,1,2026-06-20,core query,69
Q006994,ES,Valencia,sushi,9,1,0,2026-06-05,core query,77
Q006995,ES,Valencia,tinte pelo,1,1,0,2026-06-02,core query,59
Q006996,ES,Madrid,tapas,1,1,0,2026-06-12,core query,40
Q006997,ES,Valencia,hamburguesa,2,0,0,2026-06-20,core query,52
Q006998,ES,Madrid,vuelo en helicoptero,0,0,0,2026-06-11,no-inventory intent,72
Q006999,ES,Sevilla,paracaidismo,0,0,0,2026-06-02,no-inventory intent,86
Q007000,ES,Valencia,paintball,13,1,0,2026-06-09,core query,52
Q007001,ES,Sevilla,vuelo en helicoptero,0,0,0,2026-06-23,no-inventory intent,72
Q007002,ES,Valencia,tour ciudad,1,0,0,2026-06-05,core query,54
Q007003,ES,Madrid,hamburguesa,4,1,0,2026-06-27,core query,52
Q007004,ES,Madrid,extensiones pestañas,8,1,0,2026-06-02,core query,52
Q007005,ES,Madrid,crossfit,19,1,1,2026-06-30,core query,72
Q007006,ES,Madrid,gimnasio,11,1,0,2026-06-06,core query,55
Q007007,ES,Barcelona,arroceria,0,0,0,2026-06-23,core query,54
Q007008,ES,Madrid,limpieza facial,0,0,0,2026-06-23,core query,67
Q007009,ES,Madrid,tour ciudad,22,0,0,2026-06-17,core query,54
Q007010,ES,Sevilla,masaje espalda,2,0,0,2026-06-16,core query,67
Q007011,ES,Valencia,city tour,2,0,0,2026-06-19,foreign-language,5
Q007012,ES,Barcelona,indian restaurant,14,1,0,2026-06-26,foreign-language,6
Q007013,ES,Madrid,facial,0,0,0,2026-06-03,foreign-language,7
Q007014,ES,Madrid,tour ciudad,8,1,0,2026-06-19,core query,54
Q007015,ES,Barcelona,masaje descontracturante,13,0,0,2026-06-30,core query,69
Q007016,ES,Madrid,sushi,0,0,0,2026-06-13,core query,77
Q007017,ES,Madrid,couples massage,0,0,0,2026-06-26,foreign-language,8
Q007018,ES,Barcelona,vueli en helicoptero,0,0,0,2026-06-15,misspelling,1
Q007019,ES,Barcelona,hamburguesa,2,0,0,2026-06-03,core query,52
Q007020,ES,Barcelona,paseo en globo,0,0,0,2026-06-25,no-inventory intent,72
Q007021,ES,Madrid,paracaidismo,0,0,0,2026-06-03,no-inventory intent,86
Q007022,ES,Valencia,extensiones pestañas,2,0,0,2026-06-15,core query,52
Q007023,ES,Madrid,manicura,1,0,0,2026-06-14,core query,45
Q007024,ES,Valencia,raiting,0,0,0,2026-06-06,misspelling,1
Q007025,ES,Madrid,brunch,24,0,0,2026-06-26,core query,64
Q007026,ES,Barcelona,gimnasio,1,0,0,2026-06-26,core query,55
Q007027,ES,Madrid,paintball,23,1,0,2026-06-05,core query,52
Q007028,ES,Barcelona,peluqueria,0,0,0,2026-06-29,core query,62
Q007029,ES,Barcelona,sushi,11,0,0,2026-06-21,core query,77
Q007030,ES,Madrid,crossfit,2,0,0,2026-06-06,core query,72
Q007031,ES,Barcelona,paseo en globo,0,0,0,2026-06-08,no-inventory intent,72
Q007032,ES,Madrid,masaje tailandes,2,0,0,2026-06-21,core query,73
Q007033,ES,Barcelona,clae de yoga,39,0,0,2026-06-07,misspelling,1
Q007034,ES,Barcelona,limpieza facial,13,1,1,2026-06-17,core query,67
Q007035,ES,Valencia,masaje tailandes,28,0,0,2026-06-01,core query,73
Q007036,ES,Valencia,rafting,0,0,0,2026-06-28,no-inventory intent,88
Q007037,ES,Sevilla,paseo en globo,0,0,0,2026-06-02,no-inventory intent,72
Q007038,ES,Valencia,peauqueria,2,0,0,2026-06-03,misspelling,1
Q007039,ES,Madrid,masaje descontracturante,26,0,0,2026-06-19,core query,69
Q007040,ES,Madrid,limpieza facial,10,1,1,2026-06-05,core query,67
Q007041,ES,Valencia,yoga class,1,1,0,2026-06-02,foreign-language,5
Q007042,ES,Sevilla,masaje descontracturante,2,0,0,2026-06-21,core query,69
Q007043,ES,Sevilla,hamburguesa,32,0,0,2026-06-04,core query,52
Q007044,ES,Madrid,vuelo en helicoptero,0,0,0,2026-06-16,no-inventory intent,72
Q007045,ES,Valencia,brunch,2,0,0,2026-06-05,core query,64
Q007046,ES,Valencia,paseo en globo,0,0,0,2026-06-11,no-inventory intent,72
Q007047,ES,Madrid,hamburguesa,17,0,0,2026-06-02,core query,52
Q007048,ES,Sevilla,tinte pelo,0,0,0,2026-06-24,core query,59
Q007049,ES,Madrid,maaicura,0,0,0,2026-06-09,misspelling,1
Q007050,ES,Valencia,rfting,0,0,0,2026-06-25,misspelling,1
Q007051,ES,Madrid,pilates,4,1,1,2026-06-29,core query,70
Q007052,ES,Madrid,clase de yoga,1,0,0,2026-06-14,core query,69
Q007053,ES,Barcelona,extensiones pestañas,2,0,0,2026-06-03,core query,52
Q007054,ES,Madrid,gimnasio,30,1,0,2026-06-14,core query,55
Q007055,ES,Madrid,manicura,1,0,0,2026-06-13,core query,45
Q007056,ES,Madrid,rafting,0,0,0,2026-06-10,no-inventory intent,88
Q007057,ES,Sevilla,brunch,2,0,0,2026-06-26,core query,64
Q007058,ES,Madrid,vuelo en helicoptero,0,0,0,2026-06-29,no-inventory intent,72
Q007059,ES,Valencia,karting,23,1,0,2026-06-21,core query,53
Q007060,ES,Madrid,rafting,0,0,0,2026-06-19,no-inventory intent,88
Q007061,ES,Madrid,masaje tailandes,9,1,0,2026-06-25,core query,73
Q007062,ES,Barcelona,rafting,0,0,0,2026-06-03,no-inventory intent,88
Q007063,ES,Madrid,masaje espalda,1,0,0,2026-06-25,core query,67
Q007064,ES,Madrid,bowling,16,0,0,2026-06-21,foreign-language,5
Q007065,ES,Madrid,manicura,0,0,0,2026-06-03,core query,45
Q007066,ES,Valencia,pilates,2,0,0,2026-06-06,core query,70
Q007067,ES,Sevilla,masaje tailandes,23,1,1,2026-06-08,core query,73
Q007068,ES,Valencia,vuelo en helicoptero,0,0,0,2026-06-11,no-inventory intent,72
Q007069,ES,Madrid,brunch,20,0,0,2026-06-18,core query,64
Q007070,ES,Madrid,masaje en pareja,12,1,1,2026-06-22,core query,64
Q007071,ES,Madrid,masaje en pareja,1,0,0,2026-06-30,core query,64
Q007072,ES,Valencia,couples massage,0,0,0,2026-06-10,foreign-language,8
Q007073,ES,Valencia,vuelo en helicoptero,0,0,0,2026-06-24,no-inventory intent,72
Q007074,ES,Barcelona,tpas,5,0,0,2026-06-22,misspelling,2
Q007075,ES,Madrid,bolera,16,1,0,2026-06-06,core query,48
Q007076,ES,Madrid,manicura,25,0,0,2026-06-17,core query,45
Q007077,ES,Valencia,peluqueria,1,1,0,2026-06-22,core query,62
Q007078,ES,Madrid,peluqueria,7,1,1,2026-06-13,core query,62
Q007079,ES,Valencia,masaje descontracturante,2,0,0,2026-06-28,core query,69
Q007080,ES,Barcelona,masaje tailandes,1,0,0,2026-06-26,core query,73
Q007081,ES,Madrid,paintball,7,1,0,2026-06-18,core query,52
Q007082,ES,Sevilla,arroceria,0,0,0,2026-06-29,core query,54
Q007083,ES,Madrid,paintball,4,0,0,2026-06-18,core query,52
Q007084,ES,Madrid,manicura,0,0,0,2026-06-06,core query,45
Q007085,ES,Madrid,back massage,0,0,0,2026-06-02,foreign-language,13
Q007086,ES,Madrid,vuelo en helicoptero,0,0,0,2026-06-26,no-inventory intent,72
Q007087,ES,Madrid,pilates,1,0,0,2026-06-19,core query,70
Q007088,ES,Madrid,karting,20,1,1,2026-06-01,core query,53
Q007089,ES,Barcelona,go karting,2,0,0,2026-06-21,foreign-language,5
Q007090,ES,Sevilla,paintball,2,0,0,2026-06-07,core query,52
Q007091,ES,Madrid,hamburguesa,0,0,0,2026-06-27,core query,52
Q007092,ES,Madrid,escape room,20,1,0,2026-06-04,core query,60
Q007093,ES,Valencia,crossfit,18,0,0,2026-06-21,core query,72
Q007094,ES,Madrid,escape room,0,0,0,2026-06-29,core query,60
Q007095,ES,Madrid,bolera,9,0,0,2026-06-14,core query,48
Q007096,ES,Madrid,vuelo en helicootero,0,0,0,2026-06-02,misspelling,1
Q007097,ES,Barcelona,paintball,2,1,1,2026-06-03,core query,52
Q007098,ES,Madrid,crossfit,1,0,0,2026-06-29,core query,72
Q007099,ES,Madrid,extensiones pestañas,21,0,0,2026-06-28,core query,52
Q007100,ES,Madrid,deep tissue massage,1,0,0,2026-06-25,foreign-language,8
Q007101,ES,Madrid,masaje en pareja,1,0,0,2026-06-19,core query,64
Q007102,ES,Sevilla,back massage,0,0,0,2026-06-22,foreign-language,13
Q007103,ES,Madrid,pilates,1,0,0,2026-06-18,core query,70
Q007104,ES,Madrid,escape room,1,0,0,2026-06-07,core query,60
Q007105,ES,Madrid,masaje tailandes,2,0,0,2026-06-16,core query,73
Q007106,ES,Madrid,entrenadorpersonal,18,0,0,2026-06-03,misspelling,1
Q007107,ES,Valencia,limpieza facial,19,0,0,2026-06-27,core query,67
Q007108,ES,Madrid,bolera,0,0,0,2026-06-22,core query,48
Q007109,ES,Barcelona,tapas,5,1,1,2026-06-05,core query,40
Q007110,ES,Barcelona,clase de yoga,9,0,0,2026-06-07,core query,69
Q007111,ES,Madrid,rafting,0,0,0,2026-06-14,no-inventory intent,88
Q007112,ES,Valencia,hamburguesa,1,0,0,2026-06-16,core query,52
Q007113,ES,Madrid,masaje espalda,0,0,0,2026-06-21,core query,67
Q007114,ES,Madrid,extensiones pestañas,4,0,0,2026-06-22,core query,52
Q007115,ES,Madrid,masaje en pareja,0,0,0,2026-06-05,core query,64
Q007116,ES,Madrid,bruunch,18,0,0,2026-06-04,misspelling,1
Q007117,ES,Madrid,tinte pelo,38,0,0,2026-06-13,core query,59
Q007118,ES,Madrid,limpieza facial,0,0,0,2026-06-18,core query,67
Q007119,ES,Valencia,rafting,0,0,0,2026-06-08,no-inventory intent,88
Q007120,ES,Madrid,peluqueria,1,0,0,2026-06-16,core query,62
Q007121,ES,Barcelona,vuelo en helicoptero,0,0,0,2026-06-29,no-inventory intent,72
Q007122,ES,Valencia,clase  de yoga,2,0,0,2026-06-26,misspelling,1
Q007123,ES,Madrid,facial,1,0,0,2026-06-13,foreign-language,7
Q007124,ES,Madrid,paracaidismo,0,0,0,2026-06-04,no-inventory intent,86
Q007125,ES,Madrid,pilatis,25,0,0,2026-06-11,misspelling,1
Q007126,ES,Barcelona,paracaidismo,0,0,0,2026-06-25,no-inventory intent,86
Q007127,ES,Madrid,masaje espalda,6,1,0,2026-06-25,core query,67
Q007128,ES,Madrid,masaje espalda,20,1,0,2026-06-02,core query,67
Q007129,ES,Sevilla,paracaidismo,0,0,0,2026-06-11,no-inventory intent,86
Q007130,ES,Madrid,manicura,1,0,0,2026-06-11,core query,45
Q007131,ES,Madrid,entrenador personal,2,0,0,2026-06-11,core query,56
Q007132,ES,Madrid,pilatos,0,0,0,2026-06-13,misspelling,1
Q007133,ES,Valencia,masaje en pareja,12,1,0,2026-06-19,core query,64
Q007134,ES,Valencia,sushi,19,0,0,2026-06-01,core query,77
Q007135,ES,Valencia,brunch,10,1,1,2026-06-25,core query,64
Q007136,ES,Madrid,rafting,0,0,0,2026-06-02,no-inventory intent,88
Q007137,ES,Madrid,sushi,2,0,0,2026-06-30,core query,77
Q007138,ES,Madrid,pilates,37,0,0,2026-06-24,core query,70
Q007139,ES,Barcelona,clase de yoga,20,0,0,2026-06-13,core query,69
Q007140,ES,Madrid,gimnasio,19,0,0,2026-06-27,core query,55
Q007141,ES,Sevilla,crossfit,20,1,1,2026-06-22,core query,72
Q007142,ES,Valencia,tapas,14,1,0,2026-06-11,core query,40
Q007143,ES,Valencia,karting,21,0,0,2026-06-25,core query,53
Q007144,ES,Barcelona,masaje tailandes,1,0,0,2026-06-20,core query,73
Q007145,ES,Barcelona,entrenador personal,16,0,0,2026-06-27,core query,56
Q007146,ES,Barcelona,paintball,1,1,1,2026-06-08,core query,52
Q007147,ES,Barcelona,arroceria,33,0,0,2026-06-19,core query,54
Q007148,ES,Valencia,tapas,0,0,0,2026-06-08,core query,40
Q007149,ES,Madrid,gimnasio,6,0,0,2026-06-29,core query,55
Q007150,ES,Barcelona,sports massage,34,1,0,2026-06-21,foreign-language,10
Q007151,ES,Madrid,gimnasio,1,0,0,2026-06-18,core query,55
Q007152,ES,Madrid,tinte pelo,1,0,0,2026-06-22,core query,59
Q007153,ES,Madrid,manicura,1,0,0,2026-06-10,core query,45
Q007154,ES,Valencia,vuelo en helicoptero,0,0,0,2026-06-04,no-inventory intent,72
Q007155,ES,Madrid,pilates,2,0,0,2026-06-09,core query,70
Q007156,ES,Sevilla,masaje descontracturante,22,0,0,2026-06-25,core query,69
Q007157,ES,Sevilla,masaje tailandes,25,1,1,2026-06-05,core query,73
Q007158,ES,Valencia,manicura,16,1,1,2026-06-13,core query,45
Q007159,ES,Madrid,paracaidismo,0,0,0,2026-06-03,no-inventory intent,86
Q007160,ES,Madrid,rafting,0,0,0,2026-06-20,no-inventory intent,88
Q007161,ES,Sevilla,brunch,1,0,0,2026-06-23,core query,64
Q007162,ES,Valencia,arroceria,23,1,0,2026-06-30,core query,54
Q007163,ES,Madrid,pilates,28,0,0,2026-06-19,core query,70
Q007164,ES,Valencia,sushi,13,1,0,2026-06-08,core query,77
Q007165,ES,Madrid,hamburguesa,1,0,0,2026-06-13,core query,52
Q007166,ES,Madrid,pilates,1,0,0,2026-06-02,core query,70
Q007167,ES,Madrid,entrenador personal,7,1,1,2026-06-08,core query,56
Q007168,ES,Madrid,gimnasio,14,0,0,2026-06-17,core query,55
Q007169,ES,Madrid,paracaidismo,0,0,0,2026-06-11,no-inventory intent,86
Q007170,ES,Madrid,pilates,13,0,0,2026-06-07,core query,70
Q007171,ES,Valencia,couples massage,2,0,0,2026-06-30,foreign-language,8
Q007172,ES,Madrid,bolera,19,0,0,2026-06-28,core query,48
Q007173,ES,Madrid,bolera,8,1,0,2026-06-27,core query,48
Q007174,ES,Barcelona,masaje descontracturante,2,1,0,2026-06-24,core query,69
Q007175,ES,Valencia,steak dinner,0,0,0,2026-06-29,foreign-language,5
Q007176,ES,Madrid,masaje espalda,0,0,0,2026-06-28,core query,67
Q007177,ES,Sevilla,clase de yoga,7,0,0,2026-06-12,core query,69
Q007178,ES,Madrid,hamburguesa,21,1,0,2026-06-27,core query,52
Q007179,ES,Barcelona,karting,16,0,0,2026-06-23,core query,53
Q007180,ES,Madrid,limpieza facial,37,1,0,2026-06-11,core query,67
Q007181,ES,Barcelona,susshi,25,0,0,2026-06-30,misspelling,2
Q007182,ES,Sevilla,paracaidismo,0,0,0,2026-06-23,no-inventory intent,86
Q007183,ES,Madrid,peluqueria,10,0,0,2026-06-30,core query,62
Q007184,ES,Madrid,masaje tailandes,29,0,0,2026-06-25,core query,73
Q007185,ES,Madrid,paracaidismo,0,0,0,2026-06-17,no-inventory intent,86
Q007186,ES,Madrid,sushi,8,1,1,2026-06-28,core query,77
Q007187,ES,Barcelona,extensiones pestañas,0,0,0,2026-06-22,core query,52
Q007188,ES,Barcelona,pilates,2,0,0,2026-06-12,core query,70
Q007189,ES,Barcelona,masaje espalda,19,1,0,2026-06-11,core query,67
Q007190,ES,Madrid,extensiones pestañas,25,1,0,2026-06-24,core query,52
Q007191,ES,Barcelona,limpieza faciaal,22,1,1,2026-06-01,misspelling,1
Q007192,ES,Madrid,tapas,16,0,0,2026-06-30,core query,40
Q007193,ES,Madrid,paseo en globo,0,0,0,2026-06-04,no-inventory intent,72
Q007194,ES,Barcelona,manicura,6,1,1,2026-06-14,core query,45
Q007195,ES,Madrid,sushi,12,0,0,2026-06-22,core query,77
Q007196,ES,Madrid,limpieza facial,37,0,0,2026-06-27,core query,67
Q007197,ES,Valencia,limpieza facial,19,0,0,2026-06-13,core query,67
Q007198,ES,Valencia,masaje en pareja,0,0,0,2026-06-07,core query,64
Q007199,ES,Sevilla,vuelo en helicoptero,0,0,0,2026-06-23,no-inventory intent,72
Q007200,ES,Valencia,masaje espalda,1,0,0,2026-06-11,core query,67
Q007201,ES,Madrid,brunch,1,0,0,2026-06-02,core query,64
Q007202,ES,Valencia,crossfit,26,0,0,2026-06-05,core query,72
Q007203,ES,Sevilla,gimnasio,12,1,0,2026-06-16,core query,55
Q007204,ES,Madrid,back massage,32,1,0,2026-06-21,foreign-language,13
Q007205,ES,Madrid,clase de yoga,1,0,0,2026-06-07,core query,69
Q007206,ES,Valencia,masaje tailandes,2,0,0,2026-06-27,core query,73
Q007207,ES,Sevilla,paseo en globo,0,0,0,2026-06-28,no-inventory intent,72
Q007208,ES,Barcelona,tapas,6,0,0,2026-06-07,core query,40
Q007209,ES,Valencia,escape room,1,0,0,2026-06-17,core query,60
Q007210,ES,Madrid,masaje tailandes,8,0,0,2026-06-12,core query,73
Q007211,ES,Madrid,limpieza facial,13,0,0,2026-06-08,core query,67
Q007212,ES,Madrid,entrenador personal,12,0,0,2026-06-20,core query,56
Q007213,ES,Sevilla,gimnasio,0,0,0,2026-06-03,core query,55
Q007214,ES,Valencia,rafting,0,0,0,2026-06-28,no-inventory intent,88
Q007215,ES,Barcelona,eyelash extensions,1,0,0,2026-06-12,foreign-language,5
Q007216,ES,Madrid,masaje espalda,1,0,0,2026-06-02,core query,67
Q007217,ES,Barcelona,masaje espalda,7,1,0,2026-06-28,core query,67
Q007218,ES,Barcelona,paracaidismo,0,0,0,2026-06-11,no-inventory intent,86
Q007219,ES,Sevilla,rafting,0,0,0,2026-06-25,no-inventory intent,88
Q007220,ES,Madrid,deep tissue massage,2,0,0,2026-06-05,foreign-language,8
Q007221,ES,Barcelona,paseo en globo,0,0,0,2026-06-12,no-inventory intent,72
Q007222,ES,Sevilla,limpieza facial,22,1,0,2026-06-15,core query,67
Q007223,ES,Madrid,rafting,0,0,0,2026-06-18,no-inventory intent,88
Q007224,ES,Sevilla,crossfit,8,1,1,2026-06-30,core query,72
Q007225,ES,Valencia,crossft,20,1,0,2026-06-23,misspelling,2
Q007226,ES,Madrid,manicura,15,1,0,2026-06-02,core query,45
Q007227,ES,Madrid,clase de yoga,1,1,1,2026-06-24,core query,69
Q007228,ES,Madrid,sushi,0,0,0,2026-06-22,core query,77
Q007229,ES,Sevilla,sushi,0,0,0,2026-06-27,core query,77
Q007230,ES,Valencia,brunch,0,0,0,2026-06-01,core query,64
Q007231,ES,Madrid,masaje en pareja,0,0,0,2026-06-13,core query,64
