query_id,market,city,raw_query,results_shown,clicked,purchased,date
Q007457,ES,Valencia,masaje en pareja,30,0,0,2026-06-02
Q007458,ES,Valencia,tinte pelo,2,0,0,2026-06-27
Q007459,ES,Barcelona,extensiones pestañas,24,1,0,2026-06-21
Q007460,ES,Madrid,paseo en globo,0,0,0,2026-06-28
Q007461,ES,Sevilla,crossfit,19,1,1,2026-06-21
Q007462,ES,Madrid,entrenador personal,0,0,0,2026-06-28
Q007463,ES,Madrid,masaje descontracturante,25,0,0,2026-06-07
Q007464,ES,Valencia,masaje espalda,7,0,0,2026-06-17
Q007465,ES,Madrid,karting,18,1,1,2026-06-10
Q007466,ES,Barcelona,paracaidismo,0,0,0,2026-06-04
Q007467,ES,Madrid,entrenador personal,16,1,1,2026-06-23
Q007468,ES,Barcelona,crossfit,22,1,1,2026-06-21
Q007469,ES,Madrid,escape room,19,0,0,2026-06-12
Q007470,ES,Barcelona,masaje descontracturante,0,0,0,2026-06-18
Q007471,ES,Sevilla,rafting,0,0,0,2026-06-30
Q007472,ES,Madrid,entrenador personal,15,1,1,2026-06-19
Q007473,ES,Valencia,peluqueria,25,0,0,2026-06-18
Q007474,ES,Madrid,crossfit,25,1,1,2026-06-03
Q007475,ES,Barcelona,couples massage,40,0,0,2026-06-02
Q007476,ES,Sevilla,paracaidismo,0,0,0,2026-06-17
Q007477,ES,Madrid,hamburguesa,13,1,0,2026-06-13
Q007478,ES,Madrid,musaje descontracturante,0,0,0,2026-06-20
Q007479,ES,Madrid,paracaidismo,0,0,0,2026-06-21
Q007480,ES,Madrid,manicura,4,1,1,2026-06-20
Q007481,ES,Madrid,masaje en pareja,12,0,0,2026-06-24
Q007482,ES,Valencia,masaje en pareja,22,0,0,2026-06-05
Q007483,ES,Madrid,tinte  pelo,0,0,0,2026-06-12
Q007484,ES,Sevilla,masaje descontracturante,4,0,0,2026-06-21
Q007485,ES,Valencia,peluqueria,11,0,0,2026-06-29
Q007486,ES,Madrid,masaje tailandes,2,1,0,2026-06-08
Q007487,ES,Madrid,extensiones pestañas,23,1,0,2026-06-28
Q007488,ES,Barcelona,paracaidismo,0,0,0,2026-06-17
Q007489,ES,Madrid,deep tissue massage,0,0,0,2026-06-24
Q007490,ES,Madrid,manicura,4,0,0,2026-06-08
Q007491,ES,Barcelona,masaje en pareja,6,0,0,2026-06-19
Q007492,ES,Valencia,brunch,33,0,0,2026-06-10
Q007493,ES,Sevilla,sushi,2,1,0,2026-06-16
Q007494,ES,Madrid,sushi,17,1,0,2026-06-19
Q007495,ES,Madrid,gimnasio,0,0,0,2026-06-08
Q007496,ES,Sevilla,masaje tailandes,1,0,0,2026-06-13
Q007497,ES,Sevilla,bolera,0,0,0,2026-06-07
Q007498,ES,Madrid,maasaje en pareja,18,0,0,2026-06-21
Q007499,ES,Valencia,masaje descontracturante,20,1,0,2026-06-05
Q007500,ES,Madrid,hamburguesa,38,1,0,2026-06-05
Q007501,ES,Valencia,paracaidismo,0,0,0,2026-06-08
Q007502,ES,Madrid,couples massage,1,0,0,2026-06-26
Q007503,ES,Sevilla,tinte pelo,31,0,0,2026-06-18
Q007504,ES,Valencia,masaje espalda,19,1,0,2026-06-20
Q007505,ES,Madrid,limpieza facial,0,0,0,2026-06-14
Q007506,ES,Barcelona,hamburguesa,1,0,0,2026-06-17
Q007507,ES,Valencia,sushi,20,0,0,2026-06-27
Q007508,ES,Sevilla,paracaidismo,0,0,0,2026-06-05
Q007509,ES,Valencia,limpieza facial,0,0,0,2026-06-19
Q007510,ES,Barcelona,paracaidismo,0,0,0,2026-06-18
Q007511,ES,Barcelona,clase de yoga,2,0,0,2026-06-24
Q007512,ES,Madrid,tinte pelo,24,0,0,2026-06-07
Q007513,ES,Barcelona,arroeria,2,0,0,2026-06-17
Q007514,ES,Barcelona,masaje descontraturante,1,0,0,2026-06-05
Q007515,ES,Valencia,masaje en pareja,13,0,0,2026-06-08
Q007516,ES,Madrid,masaje en pareja,0,0,0,2026-06-27
Q007517,ES,Valencia,entrenador personal,2,0,0,2026-06-27
Q007518,ES,Madrid,hamburguesa,13,1,1,2026-06-10
Q007519,ES,Madrid,vuelo en helicoptero,0,0,0,2026-06-01
Q007520,ES,Madrid,paracaidismo,0,0,0,2026-06-01
Q007521,ES,Valencia,pilates,1,0,0,2026-06-13
Q007522,ES,Valencia,limpieza facial,17,0,0,2026-06-25
Q007523,ES,Madrid,bolera,2,0,0,2026-06-24
Q007524,ES,Madrid,steak dinner,2,0,0,2026-06-28
Q007525,ES,Valencia,clase de yoga,18,1,0,2026-06-19
Q007526,ES,Madrid,paseo en globo,0,0,0,2026-06-24
Q007527,ES,Madrid,pilates,10,0,0,2026-06-18
Q007528,ES,Madrid,brunch,25,0,0,2026-06-18
Q007529,ES,Madrid,eyelash extensions,2,0,0,2026-06-07
Q007530,ES,Madrid,extensiones pestañas,22,1,0,2026-06-30
Q007531,ES,Madrid,brunch,34,0,0,2026-06-10
Q007532,ES,Valencia,tour ciudad,1,0,0,2026-06-16
Q007533,ES,Barcelona,rafting,0,0,0,2026-06-26
Q007534,ES,Barcelona,bolera,24,0,0,2026-06-30
Q007535,ES,Valencia,entrenador personal,0,0,0,2026-06-23
Q007536,ES,Madrid,back massage,12,0,0,2026-06-23
Q007537,ES,Sevilla,clase de yoga,17,1,0,2026-06-06
Q007538,ES,Barcelona,masaje tailandes,2,0,0,2026-06-10
Q007539,ES,Valencia,brunch,15,1,0,2026-06-21
Q007540,ES,Valencia,tinte pelo,13,1,1,2026-06-07
Q007541,ES,Madrid,masaje tailandes,1,0,0,2026-06-08
Q007542,ES,Barcelona,tinte pelo,1,0,0,2026-06-23
Q007543,ES,Madrid,manicura,0,0,0,2026-06-28
Q007544,ES,Valencia,tapas,25,1,1,2026-06-19
Q007545,ES,Barcelona,manicura,2,0,0,2026-06-01
Q007546,ES,Barcelona,masaje tailandes,2,0,0,2026-06-26
Q007547,ES,Madrid,velo en helicoptero,0,0,0,2026-06-29
Q007548,ES,Madrid,paracaidismo,0,0,0,2026-06-10
Q007549,ES,Valencia,karting,2,0,0,2026-06-05
Q007550,ES,Barcelona,arroceria,1,0,0,2026-06-29
Q007551,ES,Madrid,limpieza facial,1,0,0,2026-06-10
Q007552,ES,Madrid,manicura,0,0,0,2026-06-13
Q007553,ES,Madrid,pilates,19,1,1,2026-06-23
Q007554,ES,Barcelona,crossfit,21,0,0,2026-06-07
Q007555,ES,Barcelona,limpieza facial,1,0,0,2026-06-04
Q007556,ES,Madrid,pilates,21,0,0,2026-06-13
Q007557,ES,Madrid,tinte pelo,13,1,0,2026-06-24
Q007558,ES,Madrid,entrenador personal,4,0,0,2026-06-21
Q007559,ES,Barcelona,extensiones pestañas,35,1,0,2026-06-08
Q007560,ES,Sevilla,bolera,4,0,0,2026-06-22
Q007561,ES,Madrid,paracaidismo,0,0,0,2026-06-08
Q007562,ES,Sevilla,paseo en globo,0,0,0,2026-06-13
Q007563,ES,Madrid,limpieza facial,30,1,0,2026-06-05
Q007564,ES,Barcelona,extensiones peutañas,36,0,0,2026-06-09
Q007565,ES,Sevilla,pilates,8,0,0,2026-06-13
Q007566,ES,Madrid,clase de yoga,7,1,0,2026-06-02
Q007567,ES,Valencia,entrenador personal,10,1,0,2026-06-30
Q007568,ES,Madrid,brunch,1,0,0,2026-06-26
Q007569,ES,Madrid,masaje descontracturante,21,1,0,2026-06-11
Q007570,ES,Sevilla,paseo en globo,0,0,0,2026-06-10
Q007571,ES,Sevilla,tinte pelo,2,0,0,2026-06-29
Q007572,ES,Valencia,tinte pelo,1,0,0,2026-06-15
Q007573,ES,Valencia,raftng,0,0,0,2026-06-15
Q007574,ES,Madrid,crossfit,14,0,0,2026-06-25
Q007575,ES,Sevilla,arroceria,0,0,0,2026-06-19
Q007576,ES,Barcelona,masaje espalda,17,1,0,2026-06-26
Q007577,ES,Madrid,masaje espalda,2,0,0,2026-06-05
Q007578,ES,Valencia,entrenador personal,1,0,0,2026-06-01
Q007579,ES,Madrid,paracaidismo,0,0,0,2026-06-14
Q007580,ES,Barcelona,masaje descontracturante,22,0,0,2026-06-06
Q007581,ES,Barcelona,clase de yoga,2,0,0,2026-06-16
Q007582,ES,Valencia,tapas,29,1,0,2026-06-17
Q007583,ES,Barcelona,tinte pelo,2,1,1,2026-06-20
Q007584,ES,Madrid,hamburguesa,15,0,0,2026-06-29
Q007585,ES,Valencia,paintball,0,0,0,2026-06-22
Q007586,ES,Barcelona,paintball,9,1,0,2026-06-21
Q007587,ES,Madrid,raffting,0,0,0,2026-06-10
Q007588,ES,Madrid,brunch,2,0,0,2026-06-17
Q007589,ES,Madrid,escape reom,4,0,0,2026-06-19
Q007590,ES,Sevilla,crossft,1,1,0,2026-06-04
Q007591,ES,Madrid,masaje enn pareja,22,1,0,2026-06-13
Q007592,ES,Barcelona,masaje en pareja,10,1,1,2026-06-24
Q007593,ES,Madrid,tapas,0,0,0,2026-06-03
Q007594,ES,Madrid,paracaidismo,0,0,0,2026-06-16
Q007595,ES,Madrid,peluqueria,0,0,0,2026-06-30
Q007596,ES,Barcelona,paracaaidismo,0,0,0,2026-06-07
Q007597,ES,Madrid,gimnasio,2,0,0,2026-06-13
Q007598,ES,Madrid,brunch,0,0,0,2026-06-15
Q007599,ES,Valencia,paracaidismo,0,0,0,2026-06-18
Q007600,ES,Madrid,bolera,17,1,1,2026-06-12
Q007601,ES,Madrid,pilates,1,0,0,2026-06-10
Q007602,ES,Madrid,masaje tailandes,17,1,0,2026-06-16
Q007603,ES,Valencia,extensiones pestañas,13,0,0,2026-06-19
Q007604,ES,Madrid,masaje espalda,21,1,1,2026-06-08
Q007605,ES,Madrid,bolera,35,0,0,2026-06-14
Q007606,ES,Madrid,paracaiismo,0,0,0,2026-06-21
Q007607,ES,Valencia,masaje en pareja,0,0,0,2026-06-28
Q007608,ES,Madrid,couples massage,38,0,0,2026-06-14
Q007609,ES,Madrid,entrenador personal,16,1,1,2026-06-15
Q007610,ES,Valencia,masaje tailandes,0,0,0,2026-06-27
Q007611,ES,Madrid,brunch,0,0,0,2026-06-04
Q007612,ES,Barcelona,paseo en globo,0,0,0,2026-06-16
Q007613,ES,Madrid,sushi,20,0,0,2026-06-13
Q007614,ES,Madrid,crossfit,4,0,0,2026-06-25
Q007615,ES,Barcelona,manicura,0,0,0,2026-06-20
Q007616,ES,Madrid,masaje en pareja,5,1,0,2026-06-05
Q007617,ES,Sevilla,escape room,22,1,1,2026-06-14
Q007618,ES,Madrid,escape room,0,0,0,2026-06-25
Q007619,ES,Valencia,masaje espalda,1,0,0,2026-06-23
Q007620,ES,Valencia,tinte pelo,11,1,0,2026-06-11
Q007621,ES,Barcelona,hamburguesa,28,0,0,2026-06-06
Q007622,ES,Madrid,escape room,1,0,0,2026-06-23
Q007623,ES,Madrid,paracaidismo,0,0,0,2026-06-11
Q007624,ES,Barcelona,peluqueria,16,1,0,2026-06-29
Q007625,ES,Valencia,crossfit,36,1,0,2026-06-05
Q007626,ES,Barcelona,karting,39,1,0,2026-06-22
Q007627,ES,Valencia,paseo en globo,0,0,0,2026-06-15
Q007628,ES,Madrid,tinte pelo,1,0,0,2026-06-15
Q007629,ES,Valencia,limpieza facial,24,1,1,2026-06-09
Q007630,ES,Madrid,gimnasio,10,0,0,2026-06-17
Q007631,ES,Madrid,clase de yoga,1,0,0,2026-06-28
Q007632,ES,Madrid,masaje tailandes,17,1,0,2026-06-22
Q007633,ES,Barcelona,karting,2,0,0,2026-06-24
Q007634,ES,Barcelona,masaje descontracturante,2,0,0,2026-06-25
Q007635,ES,Barcelona,entrenador personal,13,1,0,2026-06-08
Q007636,ES,Barcelona,taaas,14,1,0,2026-06-16
Q007637,ES,Valencia,masaje en pareja,20,0,0,2026-06-05
Q007638,ES,Valencia,sshi,8,0,0,2026-06-22
Q007639,ES,Madrid,tour ciudad,9,1,0,2026-06-18
Q007640,ES,Madrid,indian restaurant,1,0,0,2026-06-14
Q007641,ES,Valencia,crossfit,2,0,0,2026-06-05
Q007642,ES,Barcelona,masaje en pareja,1,0,0,2026-06-02
Q007643,ES,Madrid,hamburguesa,0,0,0,2026-06-02
Q007644,ES,Valencia,tapas,1,0,0,2026-06-17
Q007645,ES,Valencia,crossfit,2,0,0,2026-06-14
Q007646,ES,Madrid,peluqueria,1,0,0,2026-06-18
Q007647,ES,Barcelona,arrocerria,8,0,0,2026-06-08
Q007648,ES,Madrid,karting,27,1,0,2026-06-17
Q007649,ES,Madrid,arroceria,16,0,0,2026-06-07
Q007650,ES,Barcelona,rafting,0,0,0,2026-06-23
Q007651,ES,Valencia,paseo en globo,0,0,0,2026-06-08
Q007652,ES,Valencia,vuelo en helicoptero,0,0,0,2026-06-16
Q007653,ES,Madrid,masaje espalda,19,1,1,2026-06-27
Q007654,ES,Sevilla,extensiones pestañas,20,0,0,2026-06-02
Q007655,ES,Sevilla,sushi,22,0,0,2026-06-10
Q007656,ES,Madrid,crossfit,23,0,0,2026-06-06
Q007657,ES,Madrid,brunch,1,0,0,2026-06-24
Q007658,ES,Madrid,clase de yoga,0,0,0,2026-06-01
Q007659,ES,Valencia,sushi,0,0,0,2026-06-21
Q007660,ES,Madrid,tour ciudad,23,0,0,2026-06-24
Q007661,ES,Sevilla,paracaidismo,0,0,0,2026-06-17
Q007662,ES,Barcelona,rafting,0,0,0,2026-06-16
Q007663,ES,Sevilla,brunch,20,1,0,2026-06-19
Q007664,ES,Valencia,pizza deal,2,0,0,2026-06-04
Q007665,ES,Madrid,limpieza facial,24,0,0,2026-06-02
Q007666,ES,Barcelona,karting,11,1,1,2026-06-03
Q007667,ES,Madrid,karrting,2,0,0,2026-06-30
Q007668,ES,Barcelona,vuelo en helicoptero,0,0,0,2026-06-15
Q007669,ES,Valencia,extensiones pestañas,1,0,0,2026-06-23
Q007670,ES,Valencia,sushi,2,1,0,2026-06-20
Q007671,ES,Valencia,masaje espalda,4,1,1,2026-06-01
Q007672,ES,Valencia,arroceria,0,0,0,2026-06-19
Q007673,ES,Barcelona,tinte pelo,0,0,0,2026-06-03
Q007674,ES,Madrid,tinte pelo,4,1,0,2026-06-05
Q007675,ES,Barcelona,crossfit,0,0,0,2026-06-07
Q007676,ES,Valencia,masaje tailandes,0,0,0,2026-06-15
Q007677,ES,Sevilla,crossfit,23,0,0,2026-06-09
Q007678,ES,Madrid,masaje en pareja,22,0,0,2026-06-28
Q007679,ES,Madrid,rafting,0,0,0,2026-06-29
Q007680,ES,Sevilla,paracaidismo,0,0,0,2026-06-27
Q007681,ES,Madrid,rafting,0,0,0,2026-06-15
Q007682,ES,Madrid,rafting,0,0,0,2026-06-28
Q007683,ES,Valencia,sushi,9,0,0,2026-06-03
Q007684,ES,Barcelona,arroceria,8,1,1,2026-06-12
Q007685,ES,Barcelona,tour ciudad,12,0,0,2026-06-10
Q007686,ES,Madrid,paracaidismo,0,0,0,2026-06-16
Q007687,ES,Madrid,extensaones pestañas,1,0,0,2026-06-13
Q007688,ES,Madrid,vuelo en helicoptero,0,0,0,2026-06-19
Q007689,ES,Madrid,escape room,8,1,1,2026-06-25
Q007690,ES,Sevilla,pilates,0,0,0,2026-06-22
Q007691,ES,Madrid,facial,1,0,0,2026-06-19
Q007692,ES,Barcelona,entrrenador personal,0,0,0,2026-06-10
Q007693,ES,Barcelona,bolera,16,1,1,2026-06-19
Q007694,ES,Valencia,brunch,5,0,0,2026-06-17
Q007695,ES,Madrid,pilates,2,0,0,2026-06-14
Q007696,ES,Sevilla,pilates,1,1,1,2026-06-08
Q007697,ES,Barcelona,entrenadoor personal,18,0,0,2026-06-24
Q007698,ES,Barcelona,entrenador personal,20,0,0,2026-06-16
Q007699,ES,Barcelona,tapas,0,0,0,2026-06-15
Q007700,ES,Madrid,masaje descontracturante,16,1,0,2026-06-05
Q007701,ES,Madrid,limpieza facial,2,0,0,2026-06-15
Q007702,ES,Madrid,crossfit,0,0,0,2026-06-06
Q007703,ES,Madrid,vuelo en helicoptero,0,0,0,2026-06-09
Q007704,ES,Barcelona,tinte pelo,0,0,0,2026-06-18
Q007705,ES,Madrid,rafting,0,0,0,2026-06-23
Q007706,ES,Barcelona,vuelo en helicoptero,0,0,0,2026-06-26
Q007707,ES,Valencia,escape room,12,0,0,2026-06-27
Q007708,ES,Madrid,thai massage,2,1,0,2026-06-28
Q007709,ES,Barcelona,arroceria,1,0,0,2026-06-17
Q007710,ES,Madrid,masaje espalda,13,0,0,2026-06-09
Q007711,ES,Sevilla,tour ciudad,2,0,0,2026-06-25
Q007712,ES,Valencia,gimnasio,17,0,0,2026-06-17
Q007713,ES,Barcelona,masaje en pareja,2,0,0,2026-06-13
Q007714,ES,Madrid,paintball,0,0,0,2026-06-28
Q007715,ES,Madrid,masaje espalda,18,1,1,2026-06-20
Q007716,ES,Madrid,masaje en pareja,1,0,0,2026-06-15
Q007717,ES,Madrid,limpieza facial,22,1,0,2026-06-24
Q007718,ES,Valencia,arroceria,14,1,1,2026-06-26
Q007719,ES,Madrid,escape room,14,1,0,2026-06-12
Q007720,ES,Madrid,masaje descontracturante,0,0,0,2026-06-18
Q007721,ES,Madrid,limpieza facial,2,0,0,2026-06-19
Q007722,ES,Madrid,pilates,9,0,0,2026-06-28
Q007723,ES,Valencia,puintball,0,0,0,2026-06-22
Q007724,ES,Madrid,arroceria,0,0,0,2026-06-29
Q007725,ES,Sevilla,hamburguesa,1,1,0,2026-06-14
Q007726,ES,Barcelona,haircut,0,0,0,2026-06-18
Q007727,ES,Madrid,bolera,1,0,0,2026-06-09
Q007728,ES,Madrid,tour ciudad,8,1,1,2026-06-13
Q007729,ES,Valencia,rafting,0,0,0,2026-06-06
Q007730,ES,Valencia,peluqueeria,28,0,0,2026-06-15
Q007731,ES,Madrid,karting,13,0,0,2026-06-22
Q007732,ES,Barcelona,gimnasio,2,0,0,2026-06-03
Q007733,ES,Madrid,bolera,17,0,0,2026-06-11
Q007734,ES,Madrid,rafting,0,0,0,2026-06-10
Q007735,ES,Madrid,raftng,0,0,0,2026-06-16
Q007736,ES,Madrid,karting,15,1,0,2026-06-28
Q007737,ES,Madrid,tour ciudad,1,1,0,2026-06-23
Q007738,ES,Valencia,tapas,0,0,0,2026-06-30
Q007739,ES,Madrid,back massage,2,0,0,2026-06-13
Q007740,ES,Valencia,tour ciedad,0,0,0,2026-06-04
Q007741,ES,Valencia,vuelo en helicoptero,0,0,0,2026-06-02
Q007742,ES,Madrid,pilates,2,0,0,2026-06-15
Q007743,ES,Valencia,taps,9,1,0,2026-06-20
Q007744,ES,Madrid,rafting,0,0,0,2026-06-06
Q007745,ES,Sevilla,couples massage,1,0,0,2026-06-21
Q007746,ES,Madrid,facial,0,0,0,2026-06-07
Q007747,ES,Madrid,masaje descontracturante,0,0,0,2026-06-20
Q007748,ES,Madrid,masaje descontracturante,21,0,0,2026-06-21
Q007749,ES,Madrid,paracaidismo,0,0,0,2026-06-05
Q007750,ES,Madrid,arroceria,2,0,0,2026-06-05
Q007751,ES,Valencia,masaje en pareja,21,1,0,2026-06-04
Q007752,ES,Valencia,paseo en globo,0,0,0,2026-06-14
Q007753,ES,Madrid,vuelo en helicoptero,0,0,0,2026-06-04
Q007754,ES,Sevilla,paracaidismo,0,0,0,2026-06-29
Q007755,ES,Valencia,crossfit,23,1,1,2026-06-10
Q007756,ES,Madrid,gimnaoio,25,1,1,2026-06-04
Q007757,ES,Madrid,masaje en pareja,2,0,0,2026-06-18
Q007758,ES,Madrid,gimnasio,1,0,0,2026-06-28
Q007759,ES,Madrid,sushi,0,0,0,2026-06-02
Q007760,ES,Madrid,rafting,0,0,0,2026-06-10
Q007761,ES,Madrid,sushi,19,0,0,2026-06-16
Q007762,ES,Sevilla,hambuoguesa,24,1,1,2026-06-15
Q007763,ES,Madrid,rafting,0,0,0,2026-06-15
Q007764,ES,Barcelona,sushi,25,0,0,2026-06-24
Q007765,ES,Barcelona,sushi,1,0,0,2026-06-25
Q007766,ES,Barcelona,back massage,0,0,0,2026-06-25
Q007767,ES,Barcelona,sushi,6,0,0,2026-06-01
Q007768,ES,Madrid,brunch,21,0,0,2026-06-22
Q007769,ES,Madrid,entrenador personal,12,0,0,2026-06-08
Q007770,ES,Madrid,extensiones pestañas,25,1,1,2026-06-11
Q007771,ES,Valencia,paseo en globo,0,0,0,2026-06-29
Q007772,ES,Madrid,tour ciudad,1,0,0,2026-06-21
Q007773,ES,Barcelona,escape room,18,1,0,2026-06-05
Q007774,ES,Madrid,arroceria,17,0,0,2026-06-02
Q007775,ES,Madrid,vuelo en helicoptero,0,0,0,2026-06-30
Q007776,ES,Barcelona,clase de yoga,4,1,1,2026-06-25
Q007777,ES,Madrid,paracaidismo,0,0,0,2026-06-17
Q007778,ES,Barcelona,vuelo en helicoptero,0,0,0,2026-06-15
Q007779,ES,Valencia,tapas,2,0,0,2026-06-08
Q007780,ES,Sevilla,hamburguesa,1,0,0,2026-06-16
Q007781,ES,Madrid,paracaidismo,0,0,0,2026-06-19
Q007782,ES,Madrid,tinte pelo,0,0,0,2026-06-13
Q007783,ES,Madrid,brunch,25,1,0,2026-06-22
Q007784,ES,Barcelona,masaje espalda,22,1,0,2026-06-14
Q007785,ES,Madrid,escape room,17,1,0,2026-06-06
Q007786,ES,Barcelona,raffting,0,0,0,2026-06-28
Q007787,ES,Sevilla,vuelo en helioptero,0,0,0,2026-06-08
Q007788,ES,Madrid,crossfit,0,0,0,2026-06-10
Q007789,ES,Madrid,masaje tailandes,2,1,0,2026-06-22
Q007790,ES,Madrid,peluqueria,38,0,0,2026-06-21
Q007791,ES,Madrid,masaje descontracturante,22,0,0,2026-06-16
Q007792,ES,Valencia,manicure,36,1,0,2026-06-07
Q007793,ES,Valencia,extensiones pestañas,26,0,0,2026-06-08
Q007794,ES,Valencia,paintball,40,1,0,2026-06-15
Q007795,ES,Valencia,city tour,18,1,0,2026-06-07
Q007796,ES,Valencia,hamburguesa,14,1,0,2026-06-08
Q007797,ES,Valencia,arroceria,15,0,0,2026-06-18
Q007798,ES,Valencia,arroceria,19,1,0,2026-06-16
Q007799,ES,Barcelona,deep tissue massage,2,0,0,2026-06-13
Q007800,ES,Barcelona,limpieza facial,5,1,0,2026-06-17
Q007801,ES,Madrid,paracaidismo,0,0,0,2026-06-06
Q007802,ES,Valencia,limpieza facial,2,0,0,2026-06-27
Q007803,ES,Sevilla,bolera,20,0,0,2026-06-22
Q007804,ES,Sevilla,paseo en globo,0,0,0,2026-06-23
Q007805,ES,Madrid,brunch,28,0,0,2026-06-16
Q007806,ES,Madrid,pilates,11,1,0,2026-06-27
Q007807,ES,Madrid,masaje descontracturante,27,1,0,2026-06-27
Q007808,ES,Madrid,peluqueria,20,0,0,2026-06-08
Q007809,ES,Valencia,masaje descontracturante,1,0,0,2026-06-26
Q007810,ES,Madrid,escape room,1,0,0,2026-06-08
Q007811,ES,Valencia,vuelo en helicoptero,0,0,0,2026-06-02
Q007812,ES,Madrid,paseo en globo,0,0,0,2026-06-12
Q007813,ES,Barcelona,escape room,23,1,1,2026-06-21
Q007814,ES,Madrid,tapas,1,0,0,2026-06-03
Q007815,ES,Barcelona,extensiones pestañas,1,0,0,2026-06-18
Q007816,ES,Madrid,karting,10,0,0,2026-06-06
Q007817,ES,Madrid,peluqueria,30,0,0,2026-06-21
Q007818,ES,Valencia,entrenador personal,11,1,0,2026-06-26
Q007819,ES,Barcelona,brunih,2,0,0,2026-06-30
Q007820,ES,Barcelona,sushi,1,1,0,2026-06-08
Q007821,ES,Barcelona,gimnasio,13,1,1,2026-06-27
Q007822,ES,Madrid,masaje tailandes,2,1,0,2026-06-09
Q007823,ES,Valencia,rafting,0,0,0,2026-06-16
Q007824,ES,Valencia,tour ciudad,25,1,1,2026-06-12
Q007825,ES,Madrid,paracaidismo,0,0,0,2026-06-13
Q007826,ES,Madrid,karting,2,0,0,2026-06-12
Q007827,ES,Madrid,brunch,10,1,0,2026-06-18
Q007828,ES,Barcelona,arroceria,13,1,1,2026-06-07
Q007829,ES,Valencia,masaje tailandes,9,0,0,2026-06-11
Q007830,ES,Valencia,tinte pelo,2,1,0,2026-06-30
Q007831,ES,Madrid,tourciudad,21,1,1,2026-06-15
Q007832,ES,Madrid,sports massage,2,0,0,2026-06-17
Q007833,ES,Barcelona,clase de yoga,2,0,0,2026-06-09
Q007834,ES,Madrid,bolera,19,0,0,2026-06-08
Q007835,ES,Madrid,paracaidismo,0,0,0,2026-06-02
Q007836,ES,Barcelona,manicura,1,0,0,2026-06-06
Q007837,ES,Sevilla,paseo en gllobo,0,0,0,2026-06-20
Q007838,ES,Madrid,peluqueria,2,1,0,2026-06-14
Q007839,ES,Valencia,paseo en globo,0,0,0,2026-06-18
Q007840,ES,Sevilla,paracaidismo,0,0,0,2026-06-01
Q007841,ES,Valencia,masaje en pareja,5,1,0,2026-06-05
Q007842,ES,Barcelona,paseo en globo,0,0,0,2026-06-10
Q007843,ES,Valencia,tapas,1,0,0,2026-06-09
Q007844,ES,Valencia,rafting,0,0,0,2026-06-05
Q007845,ES,Valencia,pizza deal,1,0,0,2026-06-04
Q007846,ES,Sevilla,tour ciudad,36,0,0,2026-06-27
Q007847,ES,Barcelona,crossfit,0,0,0,2026-06-09
Q007848,ES,Madrid,tour ciudad,2,0,0,2026-06-01
Q007849,ES,Madrid,indian restaurant,2,0,0,2026-06-02
Q007850,ES,Madrid,tinte pelo,21,1,0,2026-06-28
Q007851,ES,Madrid,bolera,0,0,0,2026-06-20
Q007852,ES,Barcelona,vuelo en helicoptero,0,0,0,2026-06-12
Q007853,ES,Madrid,escape room,17,1,0,2026-06-16
Q007854,ES,Madrid,arroceria,0,0,0,2026-06-22
Q007855,ES,Barcelona,tinte pelo,11,0,0,2026-06-23
Q007856,ES,Madrid,pilates,0,0,0,2026-06-04
Q007857,ES,Madrid,limpieza facial,5,1,1,2026-06-02
Q007858,ES,Madrid,limpieza facial,22,0,0,2026-06-21
Q007859,ES,Valencia,paracaidismo,0,0,0,2026-06-30
Q007860,ES,Madrid,masaje tailandes,14,1,1,2026-06-05
Q007861,ES,Valencia,masaje descontracturante,1,0,0,2026-06-19
Q007862,ES,Madrid,clase de yoga,10,1,0,2026-06-23
Q007863,ES,Madrid,masaje tailandes,16,0,0,2026-06-05
Q007864,ES,Madrid,escape room,2,0,0,2026-06-12
Q007865,ES,Sevilla,rafting,0,0,0,2026-06-27
Q007866,ES,Madrid,arroceria,2,0,0,2026-06-14
Q007867,ES,Madrid,paracaidismo,0,0,0,2026-06-10
Q007868,ES,Barcelona,vuelo en helicoptero,0,0,0,2026-06-17
Q007869,ES,Valencia,paseo en globo,0,0,0,2026-06-29
Q007870,ES,Sevilla,manicura,23,0,0,2026-06-03
Q007871,ES,Sevilla,tinte pelo,1,0,0,2026-06-18
Q007872,ES,Barcelona,pilates,0,0,0,2026-06-25
Q007873,ES,Barcelona,crossfit,7,0,0,2026-06-15
Q007874,ES,Barcelona,paseo en globo,0,0,0,2026-06-28
Q007875,ES,Barcelona,peluqueria,2,0,0,2026-06-04
Q007876,ES,Madrid,paracaidismo,0,0,0,2026-06-08
Q007877,ES,Valencia,paracaidismo,0,0,0,2026-06-18
Q007878,ES,Madrid,hair colour,0,0,0,2026-06-09
Q007879,ES,Valencia,clase de yoga,0,0,0,2026-06-23
Q007880,ES,Barcelona,masaje en pareja,22,1,0,2026-06-04
Q007881,ES,Madrid,masaje espalda,0,0,0,2026-06-15
Q007882,ES,Valencia,facial,0,0,0,2026-06-02
Q007883,ES,Valencia,rafting,0,0,0,2026-06-20
Q007884,ES,Valencia,crossfit,19,0,0,2026-06-30
Q007885,ES,Barcelona,sushi,35,0,0,2026-06-04
Q007886,ES,Barcelona,masaje descontracturante,10,1,0,2026-06-17
